emp_no,first_name,last_name,birth_date,from_date,to_date,title
281619,Narain,Senzako,1962-09-07,1988-07-27,9999-01-01,Senior Engineer
281620,Van,Zhang,1958-02-18,1989-07-23,9999-01-01,Senior Engineer
281632,Sudharsan,Lamba,1964-10-10,1988-04-10,9999-01-01,Senior Engineer
281646,Padma,Marrakchi,1963-09-10,1988-11-01,9999-01-01,Engineer
281650,Gopalakrishnan,Verspoor,1958-09-19,1986-08-29,9999-01-01,Senior Staff
281657,Jingling,Chleq,1956-10-29,1986-10-08,9999-01-01,Senior Engineer
281664,Adin,Siochi,1956-11-21,1988-03-24,9999-01-01,Senior Engineer
281665,Marsal,Penn,1958-07-20,1988-10-30,9999-01-01,Assistant Engineer
281672,Ung,Matzke,1960-09-30,1988-07-12,9999-01-01,Senior Engineer
281678,Doohun,Junet,1963-11-09,1987-12-12,9999-01-01,Staff
281684,Moni,Peroz,1964-12-08,1987-08-26,9999-01-01,Senior Engineer
281685,Barun,Hitomi,1964-06-18,1988-04-05,9999-01-01,Senior Staff
281688,Terresa,Waymire,1963-11-17,1986-03-04,9999-01-01,Senior Staff
281698,Shahaf,Stanger,1956-02-06,1986-02-22,9999-01-01,Engineer
281703,Gina,Spieker,1958-07-06,1987-01-13,9999-01-01,Engineer
281705,Ult,Rathonyi,1959-03-08,1988-05-13,9999-01-01,Senior Engineer
281707,Eran,Kuhnemann,1960-06-14,1985-08-28,9999-01-01,Senior Engineer
281709,Xinan,Mandelberg,1957-10-18,1985-11-09,9999-01-01,Senior Staff
281711,Eldridge,Mahnke,1960-08-09,1985-08-17,9999-01-01,Engineer
281712,Rosita,Matzov,1958-05-14,1989-11-02,9999-01-01,Staff
281715,Xiaobin,Kilgour,1960-08-03,1986-12-29,9999-01-01,Senior Engineer
281718,Dannz,Narahara,1959-12-12,1989-11-08,9999-01-01,Engineer
281719,Inderjeet,Koblitz,1964-07-16,1988-07-31,9999-01-01,Senior Staff
281724,Kwangyoen,Piazza,1957-06-04,1985-08-10,9999-01-01,Senior Engineer
281726,Danil,Bresenham,1964-04-10,1989-09-28,9999-01-01,Engineer
281732,Tsuneo,Michaeli,1958-06-08,1988-01-22,9999-01-01,Assistant Engineer
281733,Vasiliy,Felder,1959-09-14,1987-03-21,9999-01-01,Senior Engineer
281734,Syozo,Bardell,1960-11-02,1989-12-04,9999-01-01,Staff
281735,Yechezkel,Birch,1961-09-03,1986-07-11,9999-01-01,Senior Engineer
281744,Otilia,Nitsch,1962-12-04,1985-07-01,9999-01-01,Technique Leader
281751,Ung,Flasterstein,1958-01-26,1987-04-29,9999-01-01,Senior Engineer
281756,Marie,Muntz,1964-07-18,1989-11-30,9999-01-01,Senior Staff
281758,Feiyu,Kruskal,1956-12-23,1989-03-12,9999-01-01,Senior Engineer
281759,Maren,Dehkordi,1963-11-05,1988-08-30,9999-01-01,Engineer
281764,Kaijung,Mitina,1958-11-26,1988-12-07,9999-01-01,Senior Staff
281770,Iara,Duclos,1958-03-21,1988-10-23,9999-01-01,Senior Engineer
281778,Shaunak,Boissier,1957-10-14,1985-04-18,9999-01-01,Assistant Engineer
281782,Shuzo,Ciolek,1957-04-30,1989-01-21,9999-01-01,Senior Staff
281783,Remco,Pauthner,1963-09-25,1985-08-16,9999-01-01,Senior Staff
281785,Mong,Verspoor,1959-10-18,1985-07-08,9999-01-01,Senior Engineer
281787,Luisa,Breugel,1959-08-13,1988-01-24,9999-01-01,Staff
281789,Hidefumi,Stellhorn,1956-02-09,1986-07-12,9999-01-01,Senior Staff
281801,Siddarth,McClurg,1960-03-24,1987-12-22,9999-01-01,Technique Leader
281808,Uno,Poupard,1962-04-02,1989-02-18,9999-01-01,Staff
281814,Patricia,Kroon,1957-01-27,1985-11-25,9999-01-01,Engineer
281828,Shai,Puppe,1963-01-16,1988-06-04,9999-01-01,Senior Staff
281831,Xinglin,Leuchs,1960-05-02,1988-02-23,9999-01-01,Senior Engineer
281836,Gaetan,Iisaka,1962-11-23,1986-03-13,9999-01-01,Staff
281837,Werner,Kavanagh,1964-07-16,1987-04-12,9999-01-01,Engineer
281859,Masanao,Papastamatiou,1965-01-17,1985-11-25,9999-01-01,Senior Engineer
281861,Sivanarayana,Cannane,1962-08-11,1989-08-16,9999-01-01,Senior Engineer
281875,Jaihie,Fadgyas,1956-06-12,1989-06-10,9999-01-01,Senior Staff
281878,Zita,Mawatari,1963-07-15,1989-10-23,9999-01-01,Staff
281884,Goa,Cochrane,1962-07-13,1989-05-27,9999-01-01,Senior Engineer
281885,Odinaldo,Capobianchi,1963-09-08,1988-07-09,9999-01-01,Senior Engineer
281907,Masasuke,Gaughan,1957-11-10,1986-05-28,9999-01-01,Staff
281918,Frazer,Riexinger,1962-11-14,1986-11-14,9999-01-01,Senior Staff
281930,Shay,Lichtner,1963-10-28,1989-04-15,9999-01-01,Engineer
281945,Eirik,Muhlberg,1961-05-22,1985-10-12,9999-01-01,Senior Staff
281948,Vidya,Woycyznski,1962-11-14,1987-05-16,9999-01-01,Senior Engineer
281951,Constantino,Waleschkowski,1960-07-29,1985-03-20,9999-01-01,Senior Engineer
281972,Kankanahalli,Dymetman,1956-08-02,1989-01-23,9999-01-01,Engineer
281974,Ziya,Oehlmann,1960-12-07,1987-11-07,9999-01-01,Senior Engineer
282015,Lene,Cincotta,1964-10-02,1985-02-25,9999-01-01,Staff
282019,Satoru,Antonakopoulos,1956-02-28,1987-04-17,9999-01-01,Staff
282021,Khoa,Beilner,1962-10-18,1988-10-30,9999-01-01,Senior Engineer
282028,Evgueni,Rabehasaina,1956-10-05,1985-12-21,9999-01-01,Engineer
282030,Sergi,Leslie,1963-09-24,1989-10-09,9999-01-01,Staff
282032,Uno,Seiwald,1956-03-20,1987-05-06,9999-01-01,Staff
282037,Wojceich,Poulakidas,1962-05-24,1987-11-21,9999-01-01,Staff
282047,Kannan,Sgarro,1956-06-29,1986-08-06,9999-01-01,Staff
282049,Zhonghui,Bresenham,1962-01-05,1988-06-18,9999-01-01,Senior Engineer
282054,Bokyung,Keirsey,1958-07-15,1989-11-08,9999-01-01,Senior Engineer
282058,Guttorm,Pettit,1961-11-10,1987-05-25,9999-01-01,Technique Leader
282062,Idoia,Borstler,1956-03-07,1985-03-10,9999-01-01,Senior Engineer
282085,Zhongwei,Ranai,1957-03-05,1988-11-08,9999-01-01,Technique Leader
282089,Val,Neimat,1959-05-24,1988-06-28,9999-01-01,Senior Engineer
282094,Alselm,Munke,1964-01-25,1986-03-18,9999-01-01,Engineer
282113,Samphel,Molenkamp,1957-11-21,1989-07-06,9999-01-01,Engineer
282114,Harngdar,Piancastelli,1960-08-11,1985-09-08,9999-01-01,Staff
282122,Kazuyasu,Setlzner,1964-04-26,1985-09-23,9999-01-01,Engineer
282125,Behnaam,Nitsche,1964-06-02,1988-09-15,9999-01-01,Technique Leader
282130,Jiang,Simmel,1960-12-02,1989-11-03,9999-01-01,Engineer
282138,Qingxiang,Dratva,1963-04-02,1986-12-13,9999-01-01,Senior Staff
282139,Bowen,Murillo,1963-05-27,1986-08-13,9999-01-01,Engineer
282144,Nalini,Wilfing,1960-11-24,1989-08-26,9999-01-01,Senior Staff
282148,Vasilis,Foote,1960-02-13,1987-04-14,9999-01-01,Staff
282152,Zine,Lenart,1961-04-25,1986-02-19,9999-01-01,Senior Staff
282163,Mabo,Strooper,1957-01-05,1988-05-02,9999-01-01,Senior Staff
282168,Fabrizio,Kading,1960-05-28,1989-01-06,9999-01-01,Senior Engineer
282171,Baziley,Beeson,1960-05-21,1987-06-30,9999-01-01,Senior Engineer
282172,Bezalel,Lalonde,1962-03-18,1985-07-27,9999-01-01,Engineer
282184,Jaewon,Cairo,1964-01-29,1988-12-14,9999-01-01,Engineer
282195,Mona,Yeung,1961-09-26,1987-07-15,9999-01-01,Senior Engineer
282196,Yuqun,Stanfel,1959-08-05,1985-03-07,9999-01-01,Senior Engineer
282205,Xiong,Welham,1961-10-24,1985-02-25,9999-01-01,Senior Staff
282211,Zengping,Demizu,1958-12-02,1987-11-09,9999-01-01,Senior Engineer
282213,Sanjiv,Boissier,1963-11-22,1986-10-13,9999-01-01,Staff
282215,Chandrasekaran,Iwayama,1960-03-05,1985-04-13,9999-01-01,Senior Staff
282216,Nahla,Schapire,1956-09-23,1985-06-16,9999-01-01,Senior Engineer
282219,Xuejun,Birge,1958-12-02,1988-09-06,9999-01-01,Staff
282222,Byong,Hiltgen,1960-08-21,1985-08-10,9999-01-01,Staff
282249,Christophe,Kakkar,1964-10-14,1989-10-05,9999-01-01,Senior Staff
282253,Stella,Marakhovsky,1957-06-10,1986-03-21,9999-01-01,Senior Staff
282256,Augustine,Rusterholz,1957-01-17,1989-03-10,9999-01-01,Staff
282258,Tetsurou,Stanfel,1963-07-22,1989-08-24,9999-01-01,Engineer
282259,Shirish,McAlpine,1964-12-02,1989-11-02,9999-01-01,Staff
282267,Fuqing,Montemayor,1956-08-12,1986-12-30,9999-01-01,Senior Engineer
282271,Perla,Perl,1957-02-08,1988-07-02,9999-01-01,Staff
282293,Tiina,Dratva,1957-10-17,1988-12-08,9999-01-01,Staff
282297,Zorica,Tasistro,1960-11-11,1986-01-25,9999-01-01,Senior Engineer
282302,Nagui,Hedayat,1956-09-27,1989-01-20,9999-01-01,Senior Staff
282307,Shridhar,Simkin,1956-10-04,1986-04-22,9999-01-01,Senior Staff
282308,Gritta,Panangaden,1959-05-14,1989-01-23,9999-01-01,Engineer
282312,Gina,Cangellaris,1960-12-19,1988-04-14,9999-01-01,Staff
282315,Radhika,Hedayat,1959-08-15,1988-08-04,9999-01-01,Senior Engineer
282322,Hiroyasu,Maksimenko,1958-07-09,1989-10-17,9999-01-01,Senior Staff
282324,Lokesh,Gurbaxani,1960-06-12,1989-07-26,9999-01-01,Technique Leader
282327,Fumiko,Ermel,1960-04-01,1987-02-10,9999-01-01,Senior Staff
282339,Shahaf,Lung,1962-06-07,1987-10-09,9999-01-01,Senior Staff
282340,Rosita,Bodoff,1962-07-03,1988-02-14,9999-01-01,Senior Staff
282343,Xinglin,Haldar,1965-01-13,1988-07-20,9999-01-01,Staff
282346,Shan,Lundstrom,1964-12-10,1989-12-30,9999-01-01,Senior Staff
282349,Leucio,Botman,1960-03-20,1989-01-10,9999-01-01,Staff
282352,Izaskun,Menyhert,1964-10-26,1989-03-03,9999-01-01,Engineer
282353,Adhemar,Peron,1959-01-26,1988-05-26,9999-01-01,Senior Staff
282358,Luerbio,Milicia,1957-02-08,1986-01-15,9999-01-01,Senior Engineer
282360,Richara,Gelosh,1958-08-04,1985-10-20,9999-01-01,Technique Leader
282370,Cedric,Rossi,1964-05-29,1987-06-06,9999-01-01,Senior Staff
282375,Shmuel,Kropp,1962-05-05,1985-07-18,9999-01-01,Senior Engineer
282378,Udo,Matzat,1963-12-17,1987-01-22,9999-01-01,Staff
282381,Kazuhisa,Silva,1964-05-28,1985-04-21,9999-01-01,Senior Engineer
282399,Wojceich,Thombley,1959-08-23,1988-02-13,9999-01-01,Staff
282400,Roselyn,Vesna,1958-08-05,1988-06-19,9999-01-01,Engineer
282404,Chuanyi,Soicher,1961-06-20,1987-10-31,9999-01-01,Staff
282420,Bilhanan,Lupu,1958-04-06,1987-07-17,9999-01-01,Technique Leader
282425,Tua,Bonifati,1963-02-10,1987-07-19,9999-01-01,Senior Staff
282435,Ramzi,Isard,1961-08-31,1987-07-23,9999-01-01,Engineer
282437,Xiaobin,Baer,1960-08-29,1989-11-10,9999-01-01,Senior Staff
282443,Shaowei,Prenel,1957-11-15,1986-03-20,9999-01-01,Senior Staff
282445,Baziley,Zolotykh,1964-08-28,1986-08-09,9999-01-01,Senior Staff
282451,Manibrata,Schusler,1964-01-27,1989-04-20,9999-01-01,Senior Staff
282461,Moss,Danley,1958-08-11,1987-10-09,9999-01-01,Senior Engineer
282476,Shai,Leuchs,1963-06-18,1989-08-01,9999-01-01,Technique Leader
282479,Isaac,Bazelow,1960-12-11,1987-10-24,9999-01-01,Engineer
282481,Khalid,Schlenzig,1964-06-02,1986-01-12,9999-01-01,Assistant Engineer
282484,Avishai,Brender,1957-02-17,1989-10-16,9999-01-01,Technique Leader
282487,Stein,Krone,1958-04-04,1987-08-01,9999-01-01,Senior Staff
282489,Hidefumi,Emden,1962-10-05,1985-04-22,9999-01-01,Senior Engineer
282493,Insup,Harllee,1957-01-12,1987-01-15,9999-01-01,Senior Staff
282495,Ronghao,Glowinski,1957-11-24,1986-06-26,9999-01-01,Staff
282500,Ghassan,Hutter,1960-03-23,1989-12-27,9999-01-01,Technique Leader
282502,Munehiro,Falco,1961-11-10,1989-02-12,9999-01-01,Senior Staff
282509,Danae,Griswold,1963-08-01,1988-07-03,9999-01-01,Staff
282512,Peer,Ramsey,1962-01-11,1986-07-23,9999-01-01,Engineer
282513,Satoru,Onuegbe,1964-07-14,1989-01-09,9999-01-01,Technique Leader
282521,Morris,Asrin,1962-06-07,1985-10-13,9999-01-01,Senior Staff
282526,Giap,Dalphin,1958-11-12,1987-02-16,9999-01-01,Senior Staff
282530,Heping,Radhakrishnan,1957-03-26,1989-12-01,9999-01-01,Senior Staff
282533,Shir,Zaiane,1963-10-12,1989-03-08,9999-01-01,Engineer
282536,Nakhoon,Quaggetto,1958-11-20,1988-11-18,9999-01-01,Senior Engineer
282538,Arch,Raney,1961-11-23,1988-04-18,9999-01-01,Senior Staff
282545,Yuriy,Pearson,1962-12-23,1988-09-16,9999-01-01,Engineer
282561,Sanjai,Ferriere,1964-08-17,1986-06-11,9999-01-01,Staff
282570,Barton,Juneja,1962-02-18,1988-05-13,9999-01-01,Engineer
282571,Gina,Gulak,1960-01-13,1987-06-01,9999-01-01,Senior Engineer
282573,Yuriy,Stasinski,1958-05-03,1985-09-26,9999-01-01,Senior Engineer
282581,Mona,Straney,1959-10-10,1987-02-24,9999-01-01,Senior Staff
282584,Remko,Schmittgen,1956-07-14,1987-07-30,9999-01-01,Senior Engineer
282589,Feixiong,Rissland,1957-06-20,1988-09-15,9999-01-01,Senior Engineer
282592,Doohun,Yoshizawa,1957-08-16,1985-08-18,9999-01-01,Senior Staff
282603,JoAnne,Azumi,1960-07-28,1989-11-19,9999-01-01,Engineer
282610,Tremaine,Clouatre,1958-08-21,1987-11-18,9999-01-01,Senior Engineer
282618,Lenore,Solares,1958-04-10,1985-09-20,9999-01-01,Senior Engineer
282619,Khoa,Schneeberger,1961-10-23,1986-09-10,9999-01-01,Staff
282628,Jacopo,Pelc,1956-02-28,1988-11-01,9999-01-01,Senior Engineer
282629,Yongmao,Suppi,1958-04-08,1989-04-08,9999-01-01,Engineer
282642,Xiadong,Stasinski,1963-11-17,1988-05-02,9999-01-01,Staff
282646,Shao,Pocchiola,1964-02-21,1989-03-11,9999-01-01,Senior Staff
282650,Chirstian,Luft,1964-09-02,1986-10-13,9999-01-01,Engineer
282663,Sreenivas,Jahnichen,1959-04-15,1988-04-25,9999-01-01,Staff
282671,Jaroslava,Swan,1962-10-21,1986-05-11,9999-01-01,Engineer
282684,Temple,Hmelo,1961-10-22,1986-03-30,9999-01-01,Senior Staff
282709,Chriss,Vidya,1962-07-20,1988-08-18,9999-01-01,Staff
282725,Kwangjo,Gill,1959-02-26,1988-12-16,9999-01-01,Senior Engineer
282738,Pantung,Lunt,1961-03-02,1987-02-22,9999-01-01,Senior Staff
282755,Eishiro,Tchuente,1961-10-19,1987-09-28,9999-01-01,Staff
282756,Udo,Sinicrope,1959-08-25,1989-07-11,9999-01-01,Staff
282766,Mokhtar,Perfilyeva,1964-07-02,1985-11-23,9999-01-01,Senior Staff
282772,Taiji,Roisin,1964-09-21,1986-08-02,9999-01-01,Staff
282773,Mansur,Orlowska,1956-01-09,1986-08-11,9999-01-01,Staff
282774,Suvo,Heuser,1961-05-11,1989-02-21,9999-01-01,Senior Staff
282775,Serenella,Walstra,1962-11-28,1987-01-14,9999-01-01,Senior Engineer
282779,Shaz,Kirkerud,1964-07-11,1986-05-22,9999-01-01,Senior Engineer
282803,Itzchak,Blokdijk,1957-07-25,1985-09-29,9999-01-01,Senior Staff
282805,Feiyu,Jarecki,1962-10-22,1987-10-05,9999-01-01,Staff
282808,Goh,Iivonen,1957-07-26,1989-10-07,9999-01-01,Senior Staff
282811,Hinrich,Perri,1959-03-07,1988-10-31,9999-01-01,Senior Engineer
282815,Kwok,Reistad,1958-09-29,1985-12-29,9999-01-01,Senior Staff
282819,Bernt,Erie,1964-12-21,1987-06-05,9999-01-01,Staff
282825,Koldo,Pero,1959-12-25,1989-03-04,9999-01-01,Engineer
282828,Willard,Khalid,1960-10-16,1988-12-07,9999-01-01,Senior Staff
282829,Kiyokazu,Weisert,1958-03-23,1989-03-08,9999-01-01,Senior Staff
282840,Bedir,Scallan,1962-01-02,1988-06-16,9999-01-01,Staff
282845,Frederique,Pintelas,1957-04-08,1986-12-01,9999-01-01,Senior Engineer
282849,Vishu,Rothenberg,1960-12-18,1987-05-04,9999-01-01,Staff
282850,Huan,Minakawa,1963-06-17,1986-02-27,9999-01-01,Staff
282854,Emran,Koshiba,1956-11-08,1987-02-11,9999-01-01,Senior Engineer
282857,Leucio,Maksimenko,1959-07-24,1987-12-20,9999-01-01,Senior Engineer
282864,Baziley,Monarch,1962-12-05,1986-12-04,9999-01-01,Senior Staff
282867,Kellie,Zykh,1963-01-17,1988-05-13,9999-01-01,Senior Engineer
282868,Lubomir,Cesareni,1960-01-31,1986-10-28,9999-01-01,Senior Staff
282872,Youpyo,Boudaillier,1964-01-03,1989-04-06,9999-01-01,Staff
282873,Apostol,Erde,1959-01-24,1989-06-08,9999-01-01,Staff
282878,Arunachalam,Wuwongse,1957-08-31,1989-05-20,9999-01-01,Senior Engineer
282880,Aiman,Monarch,1956-05-11,1986-05-30,9999-01-01,Senior Engineer
282882,Arun,Wallrath,1957-03-14,1986-06-20,9999-01-01,Senior Engineer
282885,Subhada,Plump,1964-06-08,1988-12-07,9999-01-01,Engineer
282894,Fay,Bellmore,1965-01-05,1989-05-03,9999-01-01,Senior Engineer
282901,Yoshimitsu,Hopewell,1956-02-29,1987-09-30,9999-01-01,Engineer
282903,Shigeu,Matzel,1956-12-13,1987-10-07,9999-01-01,Engineer
282918,Jiong,Albarhamtoshy,1959-03-29,1989-04-10,9999-01-01,Senior Staff
282926,Tianruo,Stemann,1961-07-30,1986-07-13,9999-01-01,Senior Staff
282933,Patricio,Selvestrel,1960-03-26,1987-03-01,9999-01-01,Senior Staff
282934,Fen,Bardell,1964-09-26,1988-02-03,9999-01-01,Staff
282941,Yishay,Eldridge,1962-04-25,1987-03-04,9999-01-01,Senior Engineer
282946,Mads,Passafiume,1961-06-20,1986-04-10,9999-01-01,Senior Engineer
282950,Heping,Przulj,1959-05-13,1985-09-30,9999-01-01,Senior Engineer
282958,Mahmut,Speckmann,1959-06-15,1989-04-17,9999-01-01,Senior Staff
282963,Danil,Vilarrasa,1957-08-19,1987-07-11,9999-01-01,Staff
282964,Wojceich,Lenart,1960-08-10,1987-02-18,9999-01-01,Engineer
282969,Tiina,Angelopoulos,1956-11-24,1986-01-16,9999-01-01,Staff
282971,Christophe,Luders,1956-10-16,1988-05-09,9999-01-01,Senior Engineer
282977,Jacqueline,Maliniak,1960-09-08,1988-10-22,9999-01-01,Technique Leader
282987,Mingzeng,Salvesen,1959-05-13,1987-09-14,9999-01-01,Senior Staff
282991,Navin,Calkin,1958-04-20,1986-11-15,9999-01-01,Senior Engineer
282992,Yannis,Ouhyoung,1959-03-11,1985-11-28,9999-01-01,Senior Engineer
283000,Narain,Rissland,1964-12-02,1989-11-16,9999-01-01,Staff
283006,Gilbert,Orlowski,1960-03-18,1987-08-11,9999-01-01,Engineer
283014,Ulises,Mandell,1962-05-31,1989-04-11,9999-01-01,Senior Engineer
283024,Shirish,Picaronny,1960-11-21,1986-06-12,9999-01-01,Assistant Engineer
283030,Moto,Ruemmler,1964-04-27,1986-01-10,9999-01-01,Engineer
283035,Tetsushi,Ranon,1962-03-27,1985-07-03,9999-01-01,Engineer
283053,Morris,Beznosov,1960-04-25,1986-08-10,9999-01-01,Senior Staff
283055,Jaana,Hiraishi,1956-02-07,1986-11-12,9999-01-01,Senior Engineer
283058,Yonghoan,Peyn,1957-06-20,1989-04-02,9999-01-01,Staff
283060,Yefim,Maraist,1957-04-28,1989-08-03,9999-01-01,Engineer
283080,Rafols,Vural,1961-06-15,1988-02-11,9999-01-01,Engineer
283087,Soenke,Cools,1962-02-01,1986-08-07,9999-01-01,Senior Staff
283103,Duke,Marrevee,1964-10-09,1985-11-06,9999-01-01,Senior Staff
283109,Chuanyi,Rijsenbrij,1958-08-24,1985-11-27,9999-01-01,Senior Staff
283111,Abdelghani,Lueh,1959-09-22,1987-01-23,9999-01-01,Senior Staff
283112,Ferdinand,Bellone,1958-11-20,1988-07-22,9999-01-01,Senior Engineer
283124,Arch,Peek,1959-06-22,1989-04-15,9999-01-01,Engineer
283137,Mats,Candan,1964-10-05,1985-08-17,9999-01-01,Senior Engineer
283140,Gay,Ponthieu,1964-05-13,1986-03-01,9999-01-01,Engineer
283157,Arumugam,Shinomoto,1962-03-09,1988-02-09,9999-01-01,Engineer
283159,Selwyn,Bach,1963-09-13,1986-03-22,9999-01-01,Senior Staff
283166,Parto,Oppitz,1960-03-01,1986-08-24,9999-01-01,Staff
283167,Khalil,Rubsam,1962-11-28,1986-01-31,9999-01-01,Senior Engineer
283174,Masaki,Improta,1963-12-22,1989-12-27,9999-01-01,Senior Staff
283177,Alassane,Cappelli,1961-04-16,1989-05-06,9999-01-01,Senior Staff
283190,Sreekrishna,Murtha,1959-07-26,1986-07-23,9999-01-01,Staff
283194,Subhash,Nyanchama,1964-01-26,1989-10-19,9999-01-01,Senior Engineer
283235,Toney,Birdsall,1962-05-23,1986-02-24,9999-01-01,Assistant Engineer
283248,Manu,Gien,1956-02-05,1988-11-30,9999-01-01,Technique Leader
283261,Aleksander,Falby,1956-03-27,1985-02-19,9999-01-01,Senior Engineer
283274,Kwangjo,Viele,1958-05-09,1989-01-21,9999-01-01,Engineer
283280,Aamer,Bahl,1962-10-21,1988-07-25,9999-01-01,Senior Staff
283283,Dipankar,Hambrick,1961-01-20,1989-01-31,9999-01-01,Senior Staff
283284,Josyula,Stanfel,1956-05-31,1985-12-27,9999-01-01,Staff
283293,Kazuhide,Heusch,1957-09-03,1989-11-05,9999-01-01,Senior Engineer
283296,Danai,Segond,1956-02-07,1987-06-29,9999-01-01,Senior Engineer
283297,Vishv,Hmelo,1957-09-28,1985-06-24,9999-01-01,Staff
283304,Bedrich,Pardalos,1957-07-09,1989-09-16,9999-01-01,Senior Staff
283307,Werner,Koblick,1963-05-19,1989-08-25,9999-01-01,Senior Staff
283318,Leif,Collette,1957-10-16,1987-09-28,9999-01-01,Senior Staff
283321,Toshimitsu,Czaja,1957-09-28,1985-08-13,9999-01-01,Senior Staff
283325,Constantine,Homond,1964-10-13,1989-04-12,9999-01-01,Technique Leader
283334,Arne,Bamford,1960-12-03,1988-03-06,9999-01-01,Senior Engineer
283338,Kwun,Mattern,1961-10-22,1987-10-31,9999-01-01,Senior Staff
283343,Manu,Leslie,1961-05-04,1986-02-01,9999-01-01,Senior Engineer
283347,Ramzi,Billingsley,1960-09-21,1985-05-26,9999-01-01,Technique Leader
283358,Jenwei,Perng,1958-04-02,1987-04-24,9999-01-01,Senior Staff
283359,Tsz,Laventhal,1959-03-20,1986-11-05,9999-01-01,Senior Engineer
283368,Dannz,Polupanov,1958-08-14,1987-05-08,9999-01-01,Senior Engineer
283369,Suvo,Munch,1961-09-14,1988-04-01,9999-01-01,Senior Staff
283370,Yakkov,Setlzner,1959-08-03,1985-09-24,9999-01-01,Senior Staff
283372,Pradeep,Fasbender,1963-09-06,1987-05-24,9999-01-01,Senior Staff
283380,Qunsheng,Orlowska,1959-08-02,1989-01-29,9999-01-01,Senior Staff
283383,Weiyi,Thummel,1958-06-20,1988-08-26,9999-01-01,Engineer
283390,Nikolaos,Cronin,1964-05-30,1988-07-19,9999-01-01,Senior Engineer
283397,Mostafa,Kalefeld,1962-09-21,1986-12-11,9999-01-01,Senior Staff
283407,Shmuel,Ramalingam,1961-09-05,1989-04-06,9999-01-01,Senior Engineer
283422,Arumugam,Schwabacher,1962-02-14,1989-04-16,9999-01-01,Senior Staff
283444,Eran,Terekhov,1963-12-23,1987-12-01,9999-01-01,Engineer
283446,Bedir,Basawa,1963-08-23,1988-10-31,9999-01-01,Senior Staff
283447,Hidekazu,Molenaar,1958-12-06,1985-09-26,9999-01-01,Senior Engineer
283453,Lillian,Knightly,1956-10-02,1986-05-09,9999-01-01,Engineer
283455,Kristen,Hinsberger,1956-05-15,1988-02-09,9999-01-01,Senior Engineer
283456,Radoslaw,Dulli,1957-12-28,1987-05-21,9999-01-01,Senior Staff
283458,Giao,Versino,1960-09-20,1988-07-23,9999-01-01,Senior Staff
283460,Gaurav,Nittel,1959-01-11,1989-12-25,9999-01-01,Staff
283464,Utz,Farrar,1957-01-11,1987-12-23,9999-01-01,Senior Staff
283466,Gererd,Shihab,1964-03-28,1987-07-30,9999-01-01,Engineer
283468,Masali,Skrikant,1957-07-10,1989-08-20,9999-01-01,Senior Engineer
283476,Utz,Baba,1959-01-30,1989-10-12,9999-01-01,Senior Staff
283478,Along,Sury,1961-01-19,1987-07-06,9999-01-01,Senior Engineer
283483,Jaroslava,Plesums,1964-07-16,1989-04-15,9999-01-01,Technique Leader
283485,Tristan,Kirkerud,1956-09-03,1988-11-06,9999-01-01,Engineer
283491,Sungwon,Ghazalie,1959-11-02,1987-10-09,9999-01-01,Engineer
283494,Gladys,Percebois,1959-08-15,1987-02-04,9999-01-01,Engineer
283498,Fox,Schlenzig,1964-11-10,1989-05-06,9999-01-01,Senior Staff
283502,Toshiko,Azumi,1957-06-28,1989-11-21,9999-01-01,Senior Staff
283503,Along,Vuskovic,1956-11-06,1986-12-19,9999-01-01,Senior Staff
283505,Phillip,Zirintsis,1961-11-17,1985-03-15,9999-01-01,Senior Engineer
283514,Prasadram,Zlotek,1959-08-26,1985-11-07,9999-01-01,Senior Staff
283517,Katsuyuki,Cincotta,1964-08-09,1988-03-26,9999-01-01,Senior Engineer
283519,Aksel,Schnelling,1962-09-02,1989-01-21,9999-01-01,Senior Engineer
283534,Basant,Waeselynck,1957-09-18,1989-04-17,9999-01-01,Staff
283540,Parto,Tramer,1963-07-27,1985-11-26,9999-01-01,Senior Staff
283548,Zhensheng,Perl,1962-10-22,1989-09-08,9999-01-01,Senior Staff
283561,Geoffrey,Zwicker,1962-12-28,1989-06-25,9999-01-01,Senior Staff
283563,Jaber,Prenel,1958-01-07,1986-04-28,9999-01-01,Staff
283567,Vatsa,Collavizza,1961-03-26,1985-10-23,9999-01-01,Engineer
283575,Mahmut,Boudaillier,1962-03-01,1988-10-27,9999-01-01,Senior Engineer
283585,Pohua,Cichocki,1957-08-13,1985-07-09,9999-01-01,Staff
283592,Tadanori,Morrow,1956-02-08,1985-02-13,9999-01-01,Senior Engineer
